FECHA CT,NUMERO TICKET,MOTIVO,ID TIENDA,DIRECCION,LOCALIDAD,TIPO VISITA,GRUPO,ESTADO,PRECIO,1° REMITO,2° REMITO,ESTADO FINAL
22/4/2025 11:19:51,5859997,T1014 DEPOSITO O TANQUE NO TRABA - ACONTEC,1014,GABINO EZEIZA ESQ BRASIL 8650,LOMA HERMOSA,EMERGENCIA,G-JOSE,TERMINADO,161700,TRUE,TRUE,APROBADO
23/4/2025 11:30:36,5861010,T140 - Vereda en mal estado - Acontec (PRESUPUESTAR),140,AV CROVARA 969,VILLA MADERO,PRESUPUESTO,G-MANU,TERMINADO,627000,TRUE,TRUE,APROBADO
22/4/2025 11:22:50,5860472,T1101 baños sin agua,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,96800,TRUE,TRUE,APROBADO
24/4/2025 19:14:04,5863535,T1011 poste de luz con peligro de derrumbe - acontec,1011,ZEBALLOS 3028,CASTELAR,EMERGENCIA,G-NAZA,TERMINADO,57200,TRUE,TRUE,APROBADO
25/4/2025 8:43:03,5863586,T 5458 - Desagote de pozo - ACONTEC,5458,GENERAL GUEMES 1079,MORENO,EMERGENCIA,G-NAZA,TERMINADO,484000,TRUE,TRUE,APROBADO
25/4/2025 8:44:30,5863614,T410 - Tienda sin agua - ACONTEC,410,AV LOPE DE VEGA 3472,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,94500,TRUE,TRUE,APROBADO
25/4/2025 11:41:21,5864039,T5210 - Verificar filtraciones aire - Acontec,5210,SANTOS VEGA 7519,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,65100,TRUE,TRUE,APROBADO
25/4/2025 11:42:53,5864053,T1070 Flexible roto de bacha - Acontec,1070,AV HIPOLITO YRIGOYEN 2040 Y MARCELO T. DE ALVEAR,CASEROS,EMERGENCIA,G-NAZA,TERMINADO,111300,TRUE,TRUE,APROBADO
25/4/2025 12:07:46,5864075,T44 - Reparar carpinteria de hierro - Acontec,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,PRESUPUESTO,G-JOSE,TERMINADO,122400,TRUE,TRUE,APROBADO
25/4/2025 18:03:04,5864782,T1101 - FILTRACIONES CON OLOR - ACONTEC,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,201400,TRUE,TRUE,APROBADO
25/4/2025 18:03:52,5864560,T1015 - LA PUERTA DE SALIDA DE EMERGENCIA ESTA DESOLDADA - ACONTEC,1015,AV BARTOLOME MITRE 3244,MORENO,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
25/4/2025 18:02:19,5864793,T 1009 - Desague - Acontec,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,155000,TRUE,TRUE,APROBADO
26/4/2025 10:06:21,5864989,T1008 - URGENTE!!! PUNTERA AL BORDE DE CAERSE. AMURAR - ACONTEC,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
26/4/2025 10:21:07,5865004,T1009 Fachada con peligro de caida en puerta de ingreso - ACONTEC,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
26/4/2025 10:50:00,5865126,T5344 - Filtraciones y ver placas - Acontec,5344,AV LIBERTADOR 6890,LOMA HERMOSA,EMERGENCIA,G-ALEXIS,TERMINADO,325900,TRUE,TRUE,APROBADO
26/4/2025 13:46:05,5865245,T1008 perdida de agua de caño de p.caliente y perdida de agua de la mochila de baños,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-ALEXIS,TERMINADO,268400,TRUE,TRUE,APROBADO
26/4/2025 13:49:28,5865232,T630 Pérdida de agua en murales,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-NAZA,TERMINADO,77000,TRUE,TRUE,APROBADO
26/4/2025 13:52:32,5863527,T607 Inodoro deposito,607,GALLARDO 611,VERSALLES,EMERGENCIA,G-MANU,TERMINADO,323500,TRUE,TRUE,APROBADO
26/4/2025 15:21:46,5865593,T204 se cayo mampostería. de la entrada al local.,204,MORENO 1533,VILLA BALLESTER,EMERGENCIA,G-ALEXIS,TERMINADO,90400,TRUE,TRUE,APROBADO
28/4/2025 8:18:40,5866512,T 5452 - acomodar Cartel caido - Acontec,5452,MANUEL QUINTANA 1044,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
28/4/2025 8:16:49,5866611,T19 Puerta de ingreso pesada,19,CL JUAN M.DE ROSAS 3634,SAN JUSTO,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
27/4/2025 12:08:17,5866221,T1008 PUERTA DE CHAMIKAL VIOLENTADA,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-ALEXIS,TERMINADO,84400,TRUE,TRUE,APROBADO
27/4/2025 12:06:24,5865701,T5257 Filtraciones - ACONTEC,5257,AMERICA 565,SAENZ PEÑA,EMERGENCIA,G-ALEXIS,TERMINADO,65100,TRUE,TRUE,APROBADO
28/4/2025 15:27:35,5868083,T1008 - Retiro de lona - Acontec,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-ALEXIS,TERMINADO,239400,TRUE,TRUE,APROBADO
29/4/2025 8:53:19,5868768,T5401 Filtraciones en oficina,5401,DE LA TRADICION 185,ITUZAINGO,EMERGENCIA,G-JOSE,TERMINADO,130300,TRUE,TRUE,APROBADO
29/4/2025 11:42:37,5869068,T129 - Reparación puerta de ingreso - Acontec,129,PASTORINI 2009,LA REJA,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
29/4/2025 14:24:32,5869130,T1080 - Termotanque - Acontec,1080,AV AVELLANEDA 848,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,891500,TRUE,TRUE,APROBADO
29/4/2025 14:40:24,5869354,T151 - No tengo agua en la tienda - Acontec,151,JOSE MARIA BOSCH 1336,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
30/4/2025 8:21:09,5869780,T1101 - Tapar rejillas por ingreso de ratas - acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,214500,TRUE,TRUE,APROBADO
30/4/2025 14:20:37,5870342,T1008 caños rotos y baldosas,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
30/4/2025 14:22:18,5870275,T158 - Tanque agua - Acontec,158,SARRATEA Y SERRANO,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,146600,TRUE,TRUE,APROBADO
3/5/2025 10:28:27,5871931,T208 - PRESUPUESTAR CERRAMIENTOS- ACONTEC,208,AV PEDRO GOYENA 1373,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,1000005,TRUE,TRUE,APROBADO
3/5/2025 10:29:40,5871616,T751 PUERTA PESADA (fuera de guía) y mmto de pisos - ACONTEC,751,BEIRO 5678,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,78300,TRUE,TRUE,APROBADO
5/5/2025 8:07:23,5872630,T5176 desague de camaras tapado - ACONTEC,5176,SAN LORENZO 1055,VILLA BOSCH,EMERGENCIA,G-JOSE,TERMINADO,155000,TRUE,TRUE,APROBADO
5/5/2025 8:10:55,5871907,T5162 - PASE DE LOSA PARA GE - ACONTEC,5162,LA PLATA 4022,SANTOS LUGARES,EMERGENCIA,G-JOSE,TERMINADO,52100,TRUE,TRUE,APROBADO
5/5/2025 8:08:17,5873728,T 5452 - Desague - Acontec,5452,MANUEL QUINTANA 1044,VILLA BOSCH,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
5/5/2025 8:37:35,5873308,T1008 BAÑO TAPADO PIERDEE AGUA - ACONTEC,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-JOSE,TERMINADO,105600,TRUE,TRUE,APROBADO
5/5/2025 8:38:34,5873138,T1028 Colocar placas de cielorraso y realizar cerramientos por roedores,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
5/5/2025 11:57:10,5874377,T48 - Piso parking - Acontec (PRESUPUESTAR),48,HUMBERTO PRIMERO 1000,LUJAN,PRESUPUESTO,G-ALEXIS,TERMINADO,1212000,TRUE,TRUE,APROBADO
5/5/2025 11:59:23,5874065,T61 - Filtraciones por lluvia - Acontec,61,AV EVA PERON 9735,LOMA HERMOSA,EMERGENCIA,G-JOSE,TERMINADO,97700,TRUE,TRUE,APROBADO
5/5/2025 13:36:13,5874705,T5344 Caño roto,5344,AV LIBERTADOR 6890,LOMA HERMOSA,EMERGENCIA,G-JOSE,TERMINADO,111300,TRUE,TRUE,APROBADO
5/5/2025 17:50:59,5874867,T10 Caño de agua roto,10,SAN MARTIN 2146,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,111300,TRUE,TRUE,APROBADO
6/5/2025 8:27:37,5875527,T 1101- desague tapado -Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,245700,TRUE,TRUE,APROBADO
6/5/2025 14:19:02,5876208,T5551 -Puerta de entrada se traba y esta pesada,5551,AV JUAN MANUEL ROSAS 3200,JOSE LEON SUAREZ,PRESUPUESTO,G-JOSE,TERMINADO,484400,TRUE,TRUE,APROBADO
6/5/2025 14:43:49,5876177,T157 mochila del baño de mujeres,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-JOSE,TERMINADO,73700,TRUE,TRUE,APROBADO
6/5/2025 14:50:16,5876145,T147 - Cambiar 15 tubos salon - Acontec (PRESUPUESTAR),147,SANTOS VEGA 5848,VILLA BOSCH,PRESUPUESTO,G-JOSE,TERMINADO,130000,TRUE,TRUE,APROBADO
6/5/2025 17:41:40,5876524,t 5413 - filtraciones - acontec,5413,AVENIDA MITRE 3825,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
7/5/2025 14:15:45,5877329,T110 - Porton caido y desagues - Acontec,110,AV ROCA 3729,TRUJUI,EMERGENCIA,G-ALEXIS,TERMINADO,239000,TRUE,TRUE,APROBADO
7/5/2025 14:17:01,5877211,T1101 - Pierde agua la botonera del baño - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,171700,TRUE,TRUE,APROBADO
7/5/2025 14:49:16,5877672,T44 - Varios civil - Acontec (PRESUPUESTAR) - Paredes rotas - Placas manchadas - Perdida de agua en baño - Canilla de merendero con perdida,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,PRESUPUESTO,G-JOSE,TERMINADO,2213000,TRUE,TRUE,APROBADO
7/5/2025 17:54:02,5877977,T 1101 - Desagues - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,245500,TRUE,TRUE,APROBADO
8/5/2025 9:04:50,5878018,T5397 GOTERA EN CIELO RASO - ACONTEC,5397,AV BALBIN 2239,VILLA LYNCH,EMERGENCIA,G-ALEXIS,TERMINADO,325000,TRUE,TRUE,APROBADO
8/5/2025 9:33:28,5878311,T30 - Desagüe de mural - Acontec,30,RIVADAVIA 16275,HAEDO,EMERGENCIA,G-JOSE,TERMINADO,125300,TRUE,TRUE,APROBADO
8/5/2025 9:42:09,5878386,T30 Desague de murales,30,RIVADAVIA 16275,HAEDO,EMERGENCIA,G-JOSE,TERMINADO,125300,TRUE,TRUE,APROBADO
9/5/2025 10:59:49,5879801,T1014 - Tapa de pozo parking y baño pierde agua - Acontec,1014,GABINO EZEIZA ESQ BRASIL 8650,LOMA HERMOSA,PRESUPUESTO,G-JOSE,TERMINADO,519500,TRUE,TRUE,APROBADO
9/5/2025 11:00:38,5879684,T5344 - Barra de persiana rota - Acontec,5344,AV LIBERTADOR 6890,LOMA HERMOSA,EMERGENCIA,G-JOSE,TERMINADO,100100,TRUE,TRUE,APROBADO
9/5/2025 11:02:30,5878622,T1028 - Filtraciones por lluvia - Acontec,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,PRESUPUESTO,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
9/5/2025 11:59:27,5880128,T68 - Tomacorriente - Acontec,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-JOSE,TERMINADO,59183,TRUE,TRUE,APROBADO
9/5/2025 12:49:36,5880159,T68 - Perdida de inodoro - Acontec,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-JOSE,TERMINADO,73700,TRUE,TRUE,APROBADO
10/5/2025 9:08:46,5879537,T5331 - NH ROBADOS - ACONTEC,5331,WILLIAMS MORRIS 3924,CASTELAR,EMERGENCIA,G-JOSE,TERMINADO,88100,TRUE,TRUE,APROBADO
10/5/2025 9:10:11,5880345,T10 Mochila del baño caida - ACONTEC,10,SAN MARTIN 2146,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,199900,TRUE,TRUE,APROBADO
10/5/2025 9:15:44,5880593,T5407 - MMTO POR FILTRACIONES - ACONTEC,5407,AVENIDA BARTOLOME MITRE 5146,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
10/5/2025 9:17:42,5880599,T5407 baños no funcionan - ACONTEC,5407,AVENIDA BARTOLOME MITRE 5146,CASEROS,PRESUPUESTO,G-ALEXIS,TERMINADO,434800,TRUE,TRUE,APROBADO
10/5/2025 9:18:22,5880840,T5315 Filtracion de agua en techo - ACONTEC,5315,ALVARADO 934,RAMOS MEJIA,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
12/5/2025 9:33:18,5882642,T 90 - Desagues - acontec crramiento de rejillas,90,HIDALGO 860,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,270400,TRUE,TRUE,APROBADO
12/5/2025 9:34:36,5882182,T1029 GUARDAGANADO ROTO - ACONTEC,1029,AV.BRIG.GRAL.J.M.DE ROSAS 4351 ESQ.9 DE JULIO,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,78300,TRUE,TRUE,APROBADO
12/5/2025 9:36:03,5882218,T68 Caño estacionamiento roto - ACONTEC,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-JOSE,TERMINADO,47300,TRUE,TRUE,APROBADO
12/5/2025 14:47:30,5883551,T1019.PUERTA CORREDIZA MANUAL.PARANTE DE CHANGO.,1019,AV LIBERTADOR 1501,MORENO,PRESUPUESTO,G-JOSE,TERMINADO,723600,TRUE,TRUE,APROBADO
12/5/2025 14:48:08,5883622,T430 desmonte de cielorraso en mal estado,430,AV LIBERTADOR 6144,BELGRANO,EMERGENCIA,G-NAZA,TERMINADO,228800,TRUE,TRUE,APROBADO
12/5/2025 15:46:58,5883698,T61 Atmosferico,61,AV EVA PERON 9735,LOMA HERMOSA,EMERGENCIA,G-NAZA,TERMINADO,484000,TRUE,TRUE,APROBADO
13/5/2025 13:24:14,5884417,T5401 perdida de agua tienda - ACONTEC,5401,DE LA TRADICION 185,ITUZAINGO,EMERGENCIA,G-JOSE,TERMINADO,161700,TRUE,TRUE,APROBADO
13/5/2025 16:32:57,5884961,T1026 - ARBOL DEL PARKING ROMPE PARED DEL VECINO - ACONTEC,1026,AV GDOR. INOCENCIO ARIAS 2983,CASTELAR,EMERGENCIA,G-JOSE,TERMINADO,86600,TRUE,TRUE,APROBADO
14/5/2025 11:57:19,5885652,T1007 - Tapar cables de bomba - Acontec,1007,CNL.C.F.DE BRANDSEN 1957,ITUZAINGO,EMERGENCIA,G-JOSE,TERMINADO,95500,TRUE,TRUE,APROBADO
14/5/2025 17:11:39,5886207,T607 - Caño pinchado - Acontec,607,GALLARDO 611,VERSALLES,EMERGENCIA,G-ALEXIS,TERMINADO,111300,TRUE,TRUE,APROBADO
14/5/2025 17:14:01,5886235,T5331 - REVISION DE TERMICA EN CORTINA - ACONTEC,5331,WILLIAMS MORRIS 3924,CASTELAR,EMERGENCIA,G-JOSE,TERMINADO,282600,TRUE,TRUE,APROBADO
14/5/2025 18:02:33,5886160,T5566 filtracion en techo sobre mercaderia - ACONTEC - Adicional al ticket 5856948,5566,DIAG. 162 LAS GARDENIAS 5922,LOMA HERMOSA,EMERGENCIA,G-ALEXIS,TERMINADO,325900,TRUE,TRUE,APROBADO
15/5/2025 9:51:16,5886502,T1019 - ceramicas faltantes y atmosferico - acontec,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-JOSE,TERMINADO,868100,TRUE,TRUE,APROBADO
15/5/2025 9:52:40,5886702,T1007 - Desagüe de bacha de merendero tapada - Acontec,1007,CNL.C.F.DE BRANDSEN 1957,ITUZAINGO,EMERGENCIA,G-JOSE,TERMINADO,155000,TRUE,TRUE,APROBADO
15/5/2025 11:41:11,5886914,T5420 - Vereda rota - Acontec (PRESUPUESTAR),5420,MARTINEZ MELO 1062,MORENO,PRESUPUESTO,G-ALEXIS,TERMINADO,1332000,TRUE,TRUE,APROBADO
15/5/2025 11:38:50,5886477,t 422 placa caida y puerta corrediza -acontec,422,AV JUSTO DOCTOR JUAN BAUTISTA 7533/37/43,VELEZ SARSFIELD,PRESUPUESTO,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
15/5/2025 11:41:50,5886926,T1101 - Termotanque - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,324600,TRUE,TRUE,APROBADO
15/5/2025 11:51:31,5887056,T1101 PERDIDA DE AGUA EN TANQUE,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,80700,TRUE,TRUE,APROBADO
15/5/2025 12:29:28,5887114,T382 REEMPLAZAR FLEXIBLE DE TERMOTANQUE - viene del ticket 5864495 ACONTEC,382,GUAYAQUIL 264,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,111300,TRUE,TRUE,APROBADO
15/5/2025 13:13:42,5873169,T5115 Filtracion de deposito a salon - ACONTEC,5115,SAN MARTIN 521,CIUDADELA,EMERGENCIA,G-JOSE,TERMINADO,102000,TRUE,TRUE,APROBADO
16/5/2025 9:39:36,5887934,T5162 Falta de agua en tienda,5162,LA PLATA 4022,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
16/5/2025 9:40:17,5887452,T1006 MANIJAS DE BAÑOS DE CLIENTES - ACONTEC,1006,CL J. S. CROVARA 2472,TABLADA,EMERGENCIA,G-ALEXIS,TERMINADO,57200,FALSE,TRUE,APROBADO
16/5/2025 10:02:19,5887878,T1101 - FIltraciones por lluvia - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,325900,TRUE,TRUE,APROBADO
16/5/2025 9:41:01,5887197,T1027 porton roto - ACONTEC,1027,F.L.BELTRAN Y GRAL PINTO 2269,ITUZAINGO,EMERGENCIA,G-SOCKO,TERMINADO,78300,TRUE,TRUE,APROBADO
16/5/2025 9:41:45,5887317,T1009 salta termica del deposito - ACONTEC,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-ALEXIS,TERMINADO,56000,TRUE,TRUE,APROBADO
16/5/2025 11:04:36,5887900,T30 - Filtraciones por lluvia - Acontec,30,RIVADAVIA 16275,HAEDO,EMERGENCIA,G-JOSE,TERMINADO,293300,TRUE,TRUE,APROBADO
16/5/2025 11:05:44,5888204,T44 - filtraciones en el deposito - ACONTEC,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,EMERGENCIA,G-ALEXIS,TERMINADO,481000,TRUE,TRUE,APROBADO
16/5/2025 11:07:05,5888199,T5143 - se llueve arriva de la heladera de frio y se llueve arriva del motorde cortina y se llueve dentro de la tienda - ACONTEC,5143,VENEZUELA 4531,VILLA LUZURIAGA,EMERGENCIA,G-JOSE,TERMINADO,488900,TRUE,TRUE,APROBADO
16/5/2025 11:07:41,5887912,T721 - Filtraciones por lluvias - Acontec,721,AV. ALBERDI 5655,MATADEROS,EMERGENCIA,G-MANU,TERMINADO,291173,TRUE,TRUE,APROBADO
16/5/2025 11:23:13,5888338,T5257 - FILTRACIONES SOBRE EQUIPOS ELECTRICOS - ACONTEC,5257,AMERICA 565,SAENZ PEÑA,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
16/5/2025 11:24:02,5888316,T5371 - URGENTE AGUA SOBRE CENTRAL DE FRIO - ACONTEC,5371,CONSTITUCION 560,MERLO,EMERGENCIA,G-ALEXIS,TERMINADO,416400,TRUE,TRUE,APROBADO
16/5/2025 11:33:21,5887936,T1011 - Filtraciones por lluvia - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,152700,TRUE,TRUE,APROBADO
16/5/2025 12:05:05,5888115,T5416 - TECHO CON FILTRACIONES - ACONTEC,5416,TENIENTE GENERAL ROCA 822,HURLINGHAM,PRESUPUESTO,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
16/5/2025 12:08:17,5887994,TIENDA 148 INUNDADA DE AGUA,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,PRESUPUESTO,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
16/5/2025 12:11:08,5888244,t00140-filtraciones - ACONTEC,140,AV CROVARA 969,VILLA MADERO,EMERGENCIA,G-MANU,TERMINADO,148800,TRUE,TRUE,APROBADO
16/5/2025 12:11:54,5888436,T 165 FILTRACION,165,AV ZAPIOLA 529,PASO DEL REY,EMERGENCIA,G-JOSE,TERMINADO,1300000,TRUE,TRUE,APROBADO
16/5/2025 12:14:35,5888476,T68 - REPARAR FILTRACIONES - ACONTEC,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-ALEXIS,TERMINADO,961480,TRUE,TRUE,APROBADO
16/5/2025 14:33:46,5888248,T183 Filtraciones en salon - ACONTEC,183,RODRIGUEZ PEÑA 1355,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,63000,TRUE,TRUE,APROBADO
16/5/2025 14:34:22,5888158,T5539 - URGENTE FILTRACIONES DE AGUA EN TODA LA TIENDA - ACONTEC,5539,JUNCAL 719,MERLO,PRESUPUESTO,G-JOSE,TERMINADO,52700,TRUE,TRUE,APROBADO
16/5/2025 14:35:08,5888058,T5380 MURAL CON PERDIDA DE AGUA - ACONTEC,5380,AV GENERAL JUSTO JOSE DE URQUIZA 4583,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
16/5/2025 14:36:01,5888245,T5589 - FILTRACIONES EN TIENDA - ACONTEC,5589,RIVADAVIA 17980,MORON,EMERGENCIA,G-JOSE,TERMINADO,325000,TRUE,TRUE,APROBADO
16/5/2025 15:14:50,5887872,T124 - Filtraciones por lluvia - Acontec,124,AV SAN JUAN 3153,SAN CRISTOBAL,EMERGENCIA,G-MANU,TERMINADO,65100,TRUE,TRUE,APROBADO
16/5/2025 15:48:28,5888129,T5376 - FILTRACIONES EN TIENDA - ACONTEC,5376,ELVIRA SULLIVAN 1498,MERLO,PRESUPUESTO,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
16/5/2025 16:34:04,5888911,T9 - Filtraciones por lluvia - Acontec,9,AV. RIVADAVIA 12646,CIUDADELA,PRESUPUESTO,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
17/5/2025 11:03:18,5889249,T84 - DESBORDE CLOACAL - Acontec,84,SAN MARTIN 2269,FLORIDA,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
17/5/2025 11:03:53,5889205,t208 - filtraciones en sectores eléctricos - acontec,208,AV PEDRO GOYENA 1373,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,409000,TRUE,TRUE,APROBADO
17/5/2025 11:01:29,5889164,Tienda 1080 - Filtraciones - ACONTEC,1080,AV AVELLANEDA 848,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,1043000,TRUE,TRUE,APROBADO
17/5/2025 11:02:07,5889199,T1098 - Filtraciones por lluvia - Acontec,1098,AVENIDA JUAN BAUTISTA ALBERDI 1550,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,65100,TRUE,TRUE,APROBADO
17/5/2025 11:00:16,5888994,T463 - Filtraciones por lluvia - Acontec,463,AV INDEPENDENCIA 838/840,CONSTITUCION,EMERGENCIA,G-MANU,TERMINADO,65100,TRUE,TRUE,APROBADO
17/5/2025 10:59:08,5889475,T1006 - Bomba de fosa - Acontec,1006,CL J. S. CROVARA 2472,TABLADA,EMERGENCIA,G-JOSE,TERMINADO,719000,TRUE,TRUE,APROBADO
17/5/2025 10:59:41,5889456,T110 - Filtraciones por lluvia - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,115400,TRUE,TRUE,APROBADO
17/5/2025 11:00:52,5889012,TDA 157 GOTERA EN LINEA DE CAJA - acontec,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-JOSE,TERMINADO,814900,TRUE,TRUE,APROBADO
17/5/2025 11:02:43,5888993,T5497 - VARIAS FILTRACIONES - ACONTEC,5497,1RO DE MAYO 850,LOMA HERMOSA,EMERGENCIA,G-ALEXIS,TERMINADO,52900,TRUE,TRUE,APROBADO
17/5/2025 11:16:38,5889491,T1098 Se trabo la cortina y tiro el cielorraso - ACONTEC,1098,AVENIDA JUAN BAUTISTA ALBERDI 1550,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,938400,TRUE,TRUE,APROBADO
17/5/2025 11:55:08,5889568,T410 - Filtraciones por lluvia - Acontec,410,AV LOPE DE VEGA 3472,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,88800,TRUE,TRUE,APROBADO
17/5/2025 12:33:45,5889611,T630 - Filtraciones por lluvia - Acontec,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-MANU,TERMINADO,192600,TRUE,TRUE,APROBADO
17/5/2025 12:34:27,5889676,T 52 Filtraciones - acontec,52,SAN MARTIN 1732,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,89800,TRUE,TRUE,APROBADO
17/5/2025 12:35:16,5889642,T5167 - Filtraciones por lluvia - Acontec,5167,PRIMERO DE MAYO 2156,PABLO PODESTA,PRESUPUESTO,G-ALEXIS,TERMINADO,1782400,TRUE,TRUE,APROBADO
17/5/2025 18:25:25,5890315,T1006 - Alarma en corto - Acontec,1006,CL J. S. CROVARA 2472,TABLADA,EMERGENCIA,G-MANU,TERMINADO,59100,TRUE,TRUE,APROBADO
17/5/2025 18:26:15,5890457,T 87 - Filtraciones - acontec,87,PACIFICO RODRIGUEZ 7270,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,1269000,TRUE,TRUE,APROBADO
17/5/2025 18:22:43,5890287,T5551 Goteras y filtraciones en central de frio -ACONTEC,5551,AV JUAN MANUEL ROSAS 3200,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,1002000,TRUE,TRUE,APROBADO
